32009,13.7,0.024305556,0.023703704,8.7626,8.9032,0.017685185,-0.905,-0.971,1150,9.33
15038,16.5,0.024305556,0.022650463,8.0081,8.1939,0.017476852,-0.25,-0.33,1080,8.71
43078,14.3,0.024305556,0.023611111,8.0132,8.1639,0.020081019,-0.235,-0.306,1250,8.7
30276,16.2,0.024305556,0.024143519,7.9672,8.092,0.022013889,-0.195,-0.254,1250,8.57
28215,15.6,0.024305556,0.02375,8.0154,8.1447,0.022511574,-0.215,-0.279,1280,8.6
35220,10.1,0.024305556,0.022314815,8.2566,8.4117,0.015428241,-0.25,-0.315,798,8.73
35486,7.8,0.024305556,0.022581019,8.0461,8.2426,0.017430556,-0.253,-0.329,1140,8.73
30085,7.2,0.024305556,0.022824074,8.0132,8.181,0.018553241,-0.261,-0.343,1200,8.73
26713,13.3,0.024305556,0.023680556,8.0345,8.1742,0.021631944,-0.236,-0.313,1260,8.66
33265,16.2,0.024305556,0.02306713,8.0363,8.2053,0.018784722,-0.243,-0.327,1210,8.7
22527,18.7,0.024189815,0.022430556,8.1633,8.3737,0.015543981,-0.25,-0.319,212,8.74
39362,14.3,0.024305556,0.023275463,8.0449,8.2112,0.0184375,-0.231,-0.297,1230,8.69
17458,4.7,0.024305556,0.023425926,8.0121,8.1717,0.020231481,-0.247,-0.331,1250,8.7
31199,11.3,0.024305556,0.024016204,7.9767,8.1054,0.022986111,-0.211,-0.281,1290,8.57
26861,10.7,0.024305556,0.022546296,8.0807,8.2456,0.01693287,-0.24,-0.317,1150,8.71
33660,16.1,0.024305556,0.022708333,8.0024,8.185,0.017037037,-0.256,-0.338,1100,8.74
35809,13,0.024305556,0.023657407,8.0053,8.1534,0.01912037,-0.237,-0.309,1240,8.71
34682,13.1,0.024305556,0.023287037,7.9945,8.1544,0.018773148,-0.268,-0.35,1210,8.78
42388,6.2,0.024305556,0.022928241,8.0001,8.1636,0.0190625,-0.279,-0.364,1210,8.76
35913,16.8,0.024305556,0.023969907,7.9758,8.1102,0.021875,-0.225,-0.296,1260,8.64
44942,13.1,0.024305556,0.023483796,8.0069,8.1673,0.019270833,-0.254,-0.333,1220,8.72
49364,15.7,0.024305556,0.023622685,8.0055,8.155,0.020613426,-0.254,-0.332,1250,8.71
27470,6.7,0.024305556,0.022430556,8.0219,8.2333,0.017372685,-0.308,-0.389,719,8.85
32010,13.3,0.024305556,0.022604167,8.062,8.2542,0.017453704,-0.25,-0.322,1180,8.76
39539,13.9,0.023958333,0.022222222,8.1127,8.3301,0.015416667,-0.267,-0.341,781,8.77
33701,13.8,0.024305556,0.022476852,8.0136,8.2094,0.017326389,-0.27,-0.351,747,8.78
18932,11.7,0.024305556,0.022372685,8.0349,8.2407,0.017118056,-0.263,-0.344,1050,8.75
20705,9.1,0.024305556,0.022349537,8.0687,8.2861,0.015625,-0.273,-0.348,763,8.78
34617,11.6,0.024305556,0.023125,7.9928,8.1619,0.018078704,-0.267,-0.347,1170,8.73
36347,14.1,0.024305556,0.023148148,8.0183,8.2118,0.016226852,-0.254,-0.328,816,8.74
46521,9.9,0.024305556,0.023645833,7.9993,8.156,0.019641204,-0.238,-0.313,1260,8.68
41898,13.3,0.024305556,0.023275463,8.0211,8.1903,0.018414352,-0.248,-0.329,1230,8.72
45356,10.1,0.024305556,0.022673611,8.0216,8.2127,0.017974537,-0.266,-0.35,1160,8.74
36351,8.4,0.024305556,0.022650463,8.0261,8.227,0.017604167,-0.26,-0.339,780,8.77
29638,27,0.024305556,0.024016204,8.0068,8.1195,0.019664352,-0.221,-0.308,1200,8.68
22307,11.7,0.024305556,0.023032407,8.0042,8.172,0.018912037,-0.256,-0.334,1210,8.72
37759,13.3,0.024305556,0.022858796,8.0519,8.2262,0.017916667,-0.24,-0.317,1200,8.7
43045,10,0.024305556,0.0228125,8.0341,8.2325,0.016909722,-0.251,-0.324,815,8.73
35059,11.5,0.024305556,0.023923611,8.0007,8.1346,0.022118056,-0.215,-0.277,1280,8.63
34134,13.8,0.024305556,0.023402778,8.0538,8.1886,0.021377315,-0.244,-0.321,1230,8.69
39311,13.7,0.024305556,0.022453704,8.0816,8.2456,0.019351852,-0.267,-0.355,1180,8.73
45338,8.1,0.024305556,0.023020833,8.0457,8.2357,0.017986111,-0.251,-0.328,1180,8.72
40287,14.1,0.024305556,0.023634259,7.9916,8.1473,0.020393519,-0.259,-0.343,1250,8.71
31996,10.7,0.024305556,0.02369213,8.0211,8.1661,0.019780093,-0.249,-0.334,1230,8.71
26042,12.4,0.024305556,0.023483796,7.968,8.1268,0.020277778,-0.262,-0.344,1240,8.72
26218,7.9,0.024305556,0.02318287,7.9901,8.1616,0.018969907,-0.262,-0.347,1190,8.75
25982,3.6,0.024305556,0.022905093,8.0276,8.2161,0.018599537,-0.264,-0.342,1180,8.74
31421,10.4,0.024305556,0.022800926,8.039,8.1967,0.019675926,-0.288,-0.382,1220,8.75
44059,11.9,0.024305556,0.0234375,8.0928,8.2399,0.01662037,-0.246,-0.315,1110,8.75
45375,9.4,0.024305556,0.023703704,7.9952,8.135,0.01900463,-0.229,-0.3,1140,8.71
38530,9.6,0.024305556,0.023969907,7.9865,8.1317,0.022025463,-0.266,-0.354,1270,8.7
31673,6,0.024305556,0.022743056,8.0263,8.2136,0.017650463,-0.27,-0.348,1160,8.77
31658,12.3,0.024305556,0.023958333,7.972,8.1334,0.021273148,-0.274,-0.356,1250,8.74
29603,7.1,0.024305556,0.022303241,8.0121,8.2137,0.018113426,-0.303,-0.394,1100,8.83
43378,11.2,0.024305556,0.023668981,7.9891,8.1486,0.019699074,-0.253,-0.327,1190,8.73
21596,10.2,0.024305556,0.023715278,8.0134,8.1695,0.02068287,-0.259,-0.338,1260,8.72
26693,10.2,0.024305556,0.022835648,8.0265,8.2194,0.018252315,-0.271,-0.348,1160,8.76
36694,10.8,0.024305556,0.024027778,7.9849,8.1199,0.022141204,-0.236,-0.306,1260,8.65
31096,6.1,0.024305556,0.022835648,8.0339,8.2263,0.017546296,-0.272,-0.351,1150,8.77
19900,8.1,0.024305556,0.022569444,8.0791,8.2813,0.018159722,-0.259,-0.331,1140,8.76
29414,7.4,0.024305556,0.022673611,8.0546,8.2476,0.01775463,-0.252,-0.326,1120,8.73
25377,10.1,0.024305556,0.022893519,8.0175,8.2,0.018969907,-0.281,-0.369,1170,8.75
24835,8.4,0.024305556,0.02255787,8.0561,8.2625,0.01693287,-0.283,-0.364,1070,8.79
39644,10.7,0.024305556,0.02318287,8.0201,8.1969,0.019293981,-0.264,-0.342,1210,8.74
38649,9.8,0.024305556,0.023310185,8.0261,8.2146,0.018020833,-0.258,-0.33,1180,8.76
23145,6.3,0.023726852,0.022291667,8.0672,8.2944,0.016458333,-0.254,-0.323,763,8.74
35764,10,0.024305556,0.023032407,8.0271,8.2046,0.018877315,-0.262,-0.341,1200,8.77
13817,5.3,0.024305556,0.022395833,8.0901,8.2755,0.017453704,-0.236,-0.309,1160,8.7
30300,7.3,0.024305556,0.023125,8.0347,8.1966,0.019895833,-0.246,-0.326,1220,8.71
29936,6.3,0.023993056,0.022465278,7.9996,8.1956,0.01880787,-0.284,-0.372,1130,8.75
14911,4.7,0.024305556,0.022337963,8.0358,8.2297,0.018252315,-0.285,-0.374,1140,8.79
33595,8.5,0.024305556,0.022604167,8.0313,8.2043,0.018287037,-0.256,-0.342,822,8.73
39078,8.5,0.024305556,0.022974537,8.0124,8.1931,0.018611111,-0.267,-0.348,1130,8.75
46201,7.1,0.024305556,0.023645833,7.9912,8.1318,0.020787037,-0.224,-0.296,1250,8.65
38150,7.2,0.024293981,0.023854167,7.975,8.1137,0.021793981,-0.232,-0.307,1250,8.64
10278,3.7,0.024305556,0.023518519,8.0119,8.1613,0.019178241,-0.247,-0.336,1200,8.73
17747,21.5,0.024305556,0.022847222,8.0086,8.1945,0.018645833,-0.284,-0.386,1140,8.78
18377,23.3,0.024305556,0.022905093,8.0467,8.2546,0.017280093,-0.27,-0.351,1120,8.79
19138,12.5,0.024305556,0.022719907,8.025,8.2226,0.017824074,-0.269,-0.345,1130,8.78
18092,3.5,0.024305556,0.022731481,7.9944,8.1641,0.019293981,-0.273,-0.358,1180,8.74
17817,19.8,0.024305556,0.022731481,8.0218,8.2023,0.018240741,-0.26,-0.343,1180,8.73
18352,13.7,0.024305556,0.022592593,8.0276,8.2141,0.017650463,-0.259,-0.34,1150,8.76
17462,19.9,0.024305556,0.022858796,8.1353,8.2954,0.01619213,-0.198,-0.252,1860,8.63
13339,11.6,0.024305556,0.022789352,8.0049,8.1791,0.01974537,-0.276,-0.363,1220,8.76
17213,12.1,0.024305556,0.022604167,8.0256,8.2252,0.017175926,-0.264,-0.345,1110,8.74
18902,11.3,0.024305556,0.022685185,8.0251,8.2251,0.017534722,-0.281,-0.36,1130,8.8
19276,3.6,0.024305556,0.022592593,8.0177,8.1759,0.020335648,-0.266,-0.367,1220,8.72
17896,17.6,0.024305556,0.022569444,7.9643,8.1593,0.018518519,-0.276,-0.359,1160,8.71
16511,17.2,0.024305556,0.022743056,8.0294,8.2136,0.018113426,-0.248,-0.328,1160,8.71
15807,11.5,0.024224537,0.022905093,8.0295,8.2354,0.016712963,-0.27,-0.35,830,8.77
12949,14.9,0.024305556,0.022743056,8.0482,8.2266,0.01869213,-0.252,-0.336,1180,8.71
15796,19.4,0.024305556,0.022696759,8.0719,8.2711,0.015775463,-0.272,-0.349,780,8.76
17052,15.6,0.024305556,0.022569444,8.0267,8.2118,0.017835648,-0.248,-0.327,1160,8.74
15081,17.4,0.024305556,0.022731481,8.0081,8.1972,0.017685185,-0.273,-0.36,1110,8.76
18444,21,0.024305556,0.022638889,8.0316,8.2013,0.019189815,-0.267,-0.356,1200,8.73
15814,16.9,0.024305556,0.022824074,8.0711,8.2246,0.018611111,-0.22,-0.292,1210,8.65
14647,15.8,0.024305556,0.022766204,8.0729,8.2732,0.01599537,-0.261,-0.335,1060,8.75
18826,9.7,0.024305556,0.022650463,8.0364,8.2085,0.018611111,-0.254,-0.344,1180,8.72
17920,15.3,0.024305556,0.022835648,8.0326,8.2218,0.017546296,-0.249,-0.324,1120,8.73
15293,11.7,0.024305556,0.02287037,8.0182,8.2037,0.017824074,-0.274,-0.356,1160,8.76
13396,13.1,0.024305556,0.022662037,8.048,8.2374,0.017511574,-0.268,-0.341,1160,8.74
14112,5.4,0.024305556,0.022627315,8.0077,8.2009,0.018217593,-0.265,-0.346,1160,8.76
11382,6,0.024305556,0.022685185,8.0106,8.1764,0.019351852,-0.278,-0.373,1220,8.74
25875,10.9,0.024305556,0.022685185,8.0752,8.2704,0.016655093,-0.251,-0.32,1150,8.74
25819,17.4,0.024305556,0.022592593,8.0529,8.255,0.016724537,-0.261,-0.336,1090,8.76
27749,15.7,0.024305556,0.022604167,8.0371,8.2252,0.018113426,-0.246,-0.323,1180,8.73
23783,21.4,0.024305556,0.022615741,8.2172,8.375,0.018900463,-0.257,-0.325,1190,8.73
21310,5.7,0.024305556,0.022731481,8.0159,8.208,0.017523148,-0.27,-0.353,1090,8.76
24288,20.3,0.024305556,0.022881944,8.1555,8.3832,0.015324074,-0.233,-0.294,270,8.71
22668,12.8,0.024305556,0.02275463,7.9954,8.1745,0.018611111,-0.258,-0.344,1170,8.74
27690,8.8,0.024305556,0.022581019,8.0598,8.2255,0.018993056,-0.266,-0.348,1190,8.74
20045,22.5,0.024305556,0.022789352,8.0306,8.2347,0.017372685,-0.272,-0.353,1110,8.78
20837,21.4,0.024189815,0.022662037,8.0734,8.2693,0.017453704,-0.257,-0.335,1120,8.75
20865,18.3,0.024305556,0.022777778,8.1045,8.2812,0.017511574,-0.258,-0.331,1120,8.77
25542,9.2,0.024305556,0.022800926,8.0023,8.1849,0.018877315,-0.271,-0.358,1130,8.77
25307,5.8,0.024305556,0.022743056,8.0798,8.2534,0.019155093,-0.272,-0.359,1170,8.76
22143,15.2,0.024236111,0.022685185,8.0592,8.2427,0.018414352,-0.28,-0.371,1130,8.77
23260,9.2,0.024305556,0.022604167,8.0048,8.2012,0.018368056,-0.28,-0.365,1130,8.79
23300,13.3,0.024305556,0.022569444,8.0468,8.2401,0.017106481,-0.254,-0.337,1150,8.73
22014,16.2,0.024224537,0.022615741,8.0571,8.2689,0.016550926,-0.277,-0.359,839,8.79
26851,17.7,0.024305556,0.022847222,8.0367,8.234,0.018275463,-0.274,-0.359,1140,8.75
20007,11.6,0.024305556,0.022604167,8.0764,8.2632,0.017881944,-0.248,-0.322,1150,8.73
21181,12.5,0.024305556,0.022731481,8.0219,8.1939,0.018425926,-0.274,-0.362,1190,8.75
25515,19,0.024305556,0.022708333,8.0589,8.2606,0.016736111,-0.248,-0.323,1100,8.73
26089,9.7,0.024305556,0.022581019,8.0336,8.2306,0.016898148,-0.263,-0.342,1150,8.77
27273,10.7,0.024305556,0.022581019,8.0256,8.1994,0.018113426,-0.28,-0.372,1190,8.76
27956,14.7,0.024305556,0.022569444,8.0692,8.2791,0.016018519,-0.273,-0.355,878,8.79
24502,13.6,0.024305556,0.022673611,8.0176,8.1982,0.018599537,-0.263,-0.342,1190,8.75
27859,16.7,0.024305556,0.022858796,8.0448,8.2197,0.017268519,-0.252,-0.333,1180,8.71
26076,19.7,0.024305556,0.022615741,8.0384,8.2081,0.018784722,-0.258,-0.351,1190,8.72
21214,12.6,0.024293981,0.0228125,8.0166,8.1903,0.018993056,-0.261,-0.349,1180,8.73
24422,20.1,0.024305556,0.02287037,8.0765,8.2634,0.016979167,-0.248,-0.325,1100,8.73
27655,7.7,0.024305556,0.022858796,8.0128,8.1891,0.018402778,-0.265,-0.348,1160,8.74
23108,14.1,0.024305556,0.022847222,8.0916,8.2792,0.017013889,-0.227,-0.294,1190,8.69
nan,nan,0.024305556,0.022581019,8.061,8.264,0.016435185,-0.27,-0.353,809,8.78
29602,5.9,0.024305556,0.022604167,8.0679,8.2405,0.018310185,-0.263,-0.34,1150,8.74
20832,14.9,0.024305556,0.022824074,8.1076,8.2611,0.017002315,-0.224,-0.305,1170,8.66
25071,21.3,0.024305556,0.022604167,8.0405,8.2233,0.017592593,-0.248,-0.329,1170,8.69
21638,7.2,0.024305556,0.022592593,8.0609,8.2667,0.015150463,-0.243,-0.317,222,8.71
27819,18.2,0.024305556,0.022569444,8.0372,8.2177,0.017638889,-0.253,-0.332,1150,8.74
29239,15.4,0.024305556,0.022627315,8.0336,8.2242,0.017048611,-0.248,-0.331,1150,8.72
22223,8,0.024305556,0.022662037,8.0352,8.2109,0.018287037,-0.242,-0.329,1170,8.7
25533,13,0.024305556,0.022627315,8.4728,8.5701,0.006261574,-0.251,-0.311,1890,8.72
20524,11,0.024305556,0.022627315,8.075,8.2432,0.017905093,-0.255,-0.341,1160,8.72
20828,15.8,0.024305556,0.022569444,8.044,8.234,0.016956019,-0.256,-0.333,1130,8.74
25111,10.1,0.024305556,0.022569444,8.0409,8.2244,0.017824074,-0.285,-0.372,1130,8.79
24610,8.5,0.024305556,0.022731481,7.9872,8.1729,0.017881944,-0.283,-0.361,1150,8.77
27673,12,0.024305556,0.0228125,8.0498,8.2301,0.017615741,-0.264,-0.347,1140,8.76
20805,14.6,0.024305556,0.022696759,8.0576,8.2757,0.016516204,-0.269,-0.341,1070,8.78
21227,9.3,0.024305556,0.022777778,8.0113,8.1815,0.018842593,-0.273,-0.357,1180,8.75
27226,15.5,0.024305556,0.022766204,8.0482,8.2399,0.017326389,-0.258,-0.332,1160,8.73
24658,5.2,0.024305556,0.02275463,8.0245,8.1974,0.01931713,-0.275,-0.362,1190,8.75
23715,9.5,0.024305556,0.0228125,8.0215,8.2176,0.016122685,-0.26,-0.337,803,8.75
25024,14.9,0.024305556,0.022662037,7.9836,8.1573,0.017592593,-0.287,-0.369,774,8.82
26227,14.4,0.024305556,0.022685185,8.1019,8.2799,0.015972222,-0.255,-0.332,1060,8.74
26439,11.3,0.024305556,0.022615741,8.0597,8.2523,0.017071759,-0.268,-0.345,1090,8.76
nan,nan,0.024305556,0.022685185,7.9823,8.1732,0.018645833,-0.296,-0.384,1140,8.81
21960,6.5,0.024305556,0.022766204,8.0672,8.2629,0.01775463,-0.28,-0.365,1060,8.8
nan,nan,0.024305556,0.022569444,8.0557,8.2272,0.01818287,-0.271,-0.361,1080,8.76
30085,17.2,0.024305556,0.0228125,8.2195,8.3703,0.01912037,-0.253,-0.32,1200,8.73
39296,8.5,0.024305556,0.022696759,7.9976,8.1807,0.018333333,-0.268,-0.353,1150,8.74
31418,11.6,0.024247685,0.022662037,8.0715,8.2627,0.017071759,-0.245,-0.32,1120,8.73
30042,19,0.024201389,0.022916667,8.033,8.2395,0.017847222,-0.271,-0.345,1110,8.77
38690,6.9,0.024305556,0.022615741,8.0779,8.2558,0.018206019,-0.245,-0.322,1180,8.7
31068,14.2,0.024305556,0.022673611,8.0479,8.2354,0.017511574,-0.258,-0.34,1140,8.74
34120,20.1,0.024305556,0.022800926,8.038,8.2198,0.017708333,-0.253,-0.335,1180,8.72
33401,12.3,0.024305556,0.022592593,8.0434,8.2486,0.017268519,-0.268,-0.353,960,8.79
34490,10.5,0.024305556,0.022905093,8.0573,8.2349,0.018969907,-0.239,-0.309,1190,8.7
39712,23.5,0.024305556,0.022673611,8.065,8.2593,0.017199074,-0.241,-0.317,1130,8.72
34916,16.4,0.024305556,0.022650463,8.0459,8.2336,0.018414352,-0.246,-0.324,1170,8.73
34346,11.3,0.024305556,0.02275463,8.0502,8.2376,0.018229167,-0.261,-0.342,1180,8.74
30762,13.9,0.024305556,0.022766204,8.0624,8.2428,0.018125,-0.279,-0.364,1130,8.79
39051,10.1,0.024305556,0.022858796,8.0819,8.3001,0.016377315,-0.251,-0.32,1110,8.75
38089,19.3,0.024305556,0.022719907,8.004,8.1872,0.018587963,-0.274,-0.353,1150,8.77
35863,11.4,0.024305556,0.022731481,7.9991,8.1812,0.01875,-0.276,-0.36,1180,8.75
31387,19.9,0.024305556,0.022650463,8.038,8.2201,0.01837963,-0.25,-0.334,1170,8.71
36189,10.2,0.024305556,0.022569444,8.0539,8.2563,0.016111111,-0.249,-0.321,1130,8.74
37375,9.9,0.024282407,0.022581019,8.0448,8.2409,0.017256944,-0.245,-0.319,1100,8.72
32564,6.5,0.024305556,0.022824074,7.9832,8.1558,0.018506944,-0.285,-0.37,1180,8.78
37024,13.8,0.024305556,0.022604167,8.0817,8.2854,0.016712963,-0.269,-0.345,779,8.78
32588,14.9,0.024236111,0.022569444,8.0388,8.2214,0.0184375,-0.263,-0.344,1160,8.71
32823,17.2,0.024305556,0.022685185,8.0201,8.218,0.016643519,-0.261,-0.337,1080,8.75
30028,8.6,0.024305556,0.022685185,8.0567,8.2559,0.01525463,-0.254,-0.331,236,8.74
39810,16.2,0.024305556,0.022592593,8.095,8.242,0.000844907,-0.273,-0.347,1230,8.79
30571,9.4,0.024305556,0.022569444,8.0825,8.2464,0.01755787,-0.253,-0.332,1160,8.72
31639,15.9,0.024305556,0.022789352,8.01,8.193,0.018113426,-0.268,-0.349,1180,8.75
39757,5.3,0.024305556,0.022638889,8.015,8.2027,0.017835648,-0.268,-0.348,1120,8.77
30435,12.6,0.024305556,0.022789352,8.0081,8.1956,0.019097222,-0.273,-0.354,1180,8.75
30611,9.2,0.024305556,0.022673611,8.0775,8.2642,0.016481481,-0.257,-0.335,790,8.76
34247,9.2,0.024305556,0.022766204,8.0922,8.2658,0.017418981,-0.239,-0.303,1170,8.71
35687,5.4,0.024305556,0.022696759,8.045,8.2277,0.01880787,-0.261,-0.345,1180,8.76
38810,6,0.024305556,0.0228125,8.232,8.3736,0.016226852,-0.294,-0.373,1130,8.81
46429,13.7,0.024305556,0.022800926,8.0503,8.2302,0.018078704,-0.252,-0.332,1180,8.72
41859,15,0.024293981,0.022638889,8.0482,8.2146,0.019074074,-0.267,-0.343,1200,8.74
40356,15,0.024305556,0.022662037,8.0979,8.3125,0.014594907,-0.263,-0.334,749,8.76
40352,7.7,0.024305556,0.022592593,8.0623,8.2702,0.016018519,-0.266,-0.34,1100,8.77
41269,21.9,0.024305556,0.022627315,8.0541,8.2598,0.017118056,-0.274,-0.349,1090,8.79
40244,19.9,0.024305556,0.022881944,8.061,8.246,0.018206019,-0.239,-0.314,1180,8.69
40765,19.9,0.024305556,0.022569444,8.045,8.2272,0.017858796,-0.246,-0.323,1150,8.71
41769,17.3,0.024305556,0.022569444,8.0723,8.2686,0.017627315,-0.251,-0.326,1100,8.74
49930,13,0.024305556,0.022789352,8.0211,8.2116,0.018333333,-0.259,-0.337,1180,8.74
44064,13.2,0.024305556,0.022638889,8.0202,8.2056,0.017881944,-0.253,-0.337,1120,8.72
43226,13,0.024305556,0.022835648,8.0681,8.2573,0.016886574,-0.229,-0.297,1160,8.7
47539,10.2,0.024270833,0.022696759,8.0968,8.2814,0.016053241,-0.233,-0.306,1120,8.7
nan,nan,0.024293981,0.022685185,8.0714,8.233,0.016909722,-0.231,-0.309,862,8.68
49598,9.1,0.024305556,0.022719907,8.0619,8.2574,0.016400463,-0.24,-0.311,232,8.71
48662,7.2,0.024305556,0.022615741,8.0059,8.1917,0.017928241,-0.284,-0.364,1090,8.8
41279,14,0.024305556,0.022847222,8.1219,8.313,0.014421296,-0.215,-0.271,738,8.67
44217,17.6,0.024305556,0.022650463,8.0577,8.2764,0.015532407,-0.27,-0.342,744,8.78
46048,11,0.024305556,0.022777778,8.0658,8.2453,0.016655093,-0.247,-0.319,1130,8.71
45350,14.9,0.024305556,0.022905093,8.0311,8.2322,0.016030093,-0.262,-0.333,755,8.76
